year,city,event_url,running_order,country,contestant,song,points,place
1967,Vienna,https://eurovision.tv/event/vienna-1967,4,France,Noëlle Cordier,Il Doit Faire Beau Là-bas,20,3
1967,Vienna,https://eurovision.tv/event/vienna-1967,5,Portugal,Eduardo Nascimento,O Vento Mudou,3,12
1967,Vienna,https://eurovision.tv/event/vienna-1967,6,Switzerland,Géraldine,Quel Coeur Vas-tu Briser?,NA,17
1967,Vienna,https://eurovision.tv/event/vienna-1967,7,Sweden,Östen Warnebring,Som En Dröm,7,8
1967,Vienna,https://eurovision.tv/event/vienna-1967,8,Finland,Fredi,Varjoon-suojaan,3,12
1967,Vienna,https://eurovision.tv/event/vienna-1967,9,Germany,Inge Brück,Anouschka,7,8
1967,Vienna,https://eurovision.tv/event/vienna-1967,10,Belgium,Louis Neefs,Ik Heb Zorgen,8,7
1967,Vienna,https://eurovision.tv/event/vienna-1967,11,United Kingdom,Sandie Shaw,Puppet On A String,47,1
1967,Vienna,https://eurovision.tv/event/vienna-1967,12,Spain,Raphael,Hablemos Del Amor,9,6
1967,Vienna,https://eurovision.tv/event/vienna-1967,13,Norway,Kirsti Sparboe,Dukkemann,2,14
1967,Vienna,https://eurovision.tv/event/vienna-1967,14,Monaco,Minouche Barelli,Boum-badaboum,10,5
1967,Vienna,https://eurovision.tv/event/vienna-1967,15,Yugoslavia,Lado Leskovar,Vse Roze Sveta,7,8
1967,Vienna,https://eurovision.tv/event/vienna-1967,16,Italy,Claudio Villa,Non Andare Più Lontano,4,11
1967,Vienna,https://eurovision.tv/event/vienna-1967,17,Ireland,Sean Dunphy,If I Could Choose,22,2
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,1,Germany,Margot Eskens,Die Zeiger Der Uhr,7,10
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,2,Denmark,Ulla Pia,"Stop, Ja Stop - Ja Stop, Mens Legen Er Go",4,14
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,3,Belgium,Tonia,"Un Peu De Poivre, Un Peu De Sel",14,4
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,4,Luxembourg,Michèle Torr,Ce Soir Je T'attendais,7,10
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,5,Yugoslavia,Berta Ambroz,Brez Besed,9,7
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,6,Norway,Åse Kleveland,Intet Er Nytt Under Solen,15,3
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,7,Finland,Ann-Christine Nyström,Play-boy,7,10
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,8,Portugal,Madalena Iglesias,Ele E Ela,6,13
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,9,Austria,Udo Jürgens,Merci Chérie,31,1
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,10,Sweden,Lill Lindfors and Svante Thuresson,Nygammal Vals Eller Hip Man Svinaherde,16,2
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,11,Spain,Raphael,Yo Soy Aquél,9,7
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,12,Switzerland,Madeleine Pascal,Ne Vois-tu Pas?,12,6
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,13,Monaco,Tereza,Bien Plus Fort,NA,17
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,14,Italy,Domenico Modugno,Dio Come Ti Amo,NA,17
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,15,France,Dominique Walter,Chez Nous,1,16
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,16,The Netherlands,Milly Scott,Fernando En Philippo,2,15
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,17,Ireland,Dickie Rock,Come Back To Stay,14,4
1966,Luxembourg,https://eurovision.tv/event/luxembourg-1966,18,United Kingdom,Kenneth McKellar,A Man Without Love,8,9
1965,Naples,https://eurovision.tv/event/naples-1965,1,The Netherlands,Conny Van den bos,Het Is Genoeg,5,11
1965,Naples,https://eurovision.tv/event/naples-1965,2,United Kingdom,Kathy Kirby,I Belong,26,2
1965,Naples,https://eurovision.tv/event/naples-1965,3,Spain,Conchita Bautista,"Qué Bueno, Qué Bueno",NA,15
1965,Naples,https://eurovision.tv/event/naples-1965,4,Ireland,Butch Moore,I'm Walking The Streets In The Rain,11,6
1965,Naples,https://eurovision.tv/event/naples-1965,5,Germany,Ulla Wiesner,"Paradies, Wo Bist Du?",NA,15
1965,Naples,https://eurovision.tv/event/naples-1965,6,Austria,Udo Jürgens,"Sag Ihr, Ich Lass' Sie Grüßen",16,4
1965,Naples,https://eurovision.tv/event/naples-1965,7,Norway,Kirsti Sparboe,Karusell,1,13
1965,Naples,https://eurovision.tv/event/naples-1965,8,Belgium,Lize Marke,Als Het Weer Lente Is,NA,15
1965,Naples,https://eurovision.tv/event/naples-1965,9,Monaco,Marjorie Noël,Va Dire à L'amour,7,9
1965,Naples,https://eurovision.tv/event/naples-1965,10,Sweden,Ingvar Wixell,Absent Friend,6,10
1965,Naples,https://eurovision.tv/event/naples-1965,11,France,Guy Mardel,N'avoue Jamais,22,3
1965,Naples,https://eurovision.tv/event/naples-1965,12,Portugal,Simone de Oliviera,Sol De Inverno,1,13
1965,Naples,https://eurovision.tv/event/naples-1965,13,Italy,Bobby Solo,"Se Piangi, Se Ridi",15,5
1965,Naples,https://eurovision.tv/event/naples-1965,14,Denmark,Birgit Brüel,For Din Skyld,10,7
1965,Naples,https://eurovision.tv/event/naples-1965,15,Luxembourg,France Gall,"Poupée De Cire, Poupée De Son",32,1
1965,Naples,https://eurovision.tv/event/naples-1965,16,Finland,Viktor Klimenko,Aurinko Laskee Länteen,NA,15
1965,Naples,https://eurovision.tv/event/naples-1965,17,Yugoslavia,Vice Vukov,Ceznja,2,12
1965,Naples,https://eurovision.tv/event/naples-1965,18,Switzerland,Yovanna,Non à Jamais Sans Toi,8,8
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,1,Luxembourg,Hugues Aufray,Dès Que Le Printemps Revient,14,4
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,2,The Netherlands,Anneke Grönloh,Jij Bent Mijn Leven,2,10
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,3,Norway,Arne Bendiksen,Spiral,6,8
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,4,Denmark,Bjørn Tidmand,Sangen Om Dig,4,9
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,5,Finland,Lasse Mårtenson,Laiskotellen,9,7
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,6,Austria,Udo Jürgens,"Warum Nur, Warum?",11,6
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,7,France,Rachel,Le Chant De Mallory,14,4
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,8,United Kingdom,Matt Monro,I Love The Little Things,17,2
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,9,Germany,Nora Nova,Man Gewöhnt Sich So Schnell An Das Schöne,NA,13
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,10,Monaco,Romuald,Où Sont-elles Passées?,15,3
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,11,Portugal,António Calvário,Oração,NA,13
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,12,Italy,Gigliola Cinquetti,Non Ho L'étà,49,1
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,13,Yugoslavia,Sabahudin Kurt,Zivot Je Sklopio Krug,NA,13
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,14,Switzerland,Anita Traversi,I Miei Pensieri,NA,13
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,15,Belgium,Robert Cogoi,Près De Ma Rivière,2,10
1964,Copenhagen,https://eurovision.tv/event/copenhagen-1964,16,Spain,"Tim, Nelly and Tony",Caracola,1,12
1963,London,https://eurovision.tv/event/london-1963,1,United Kingdom,Ronnie Carroll,Say Wonderful Things,28,4
1963,London,https://eurovision.tv/event/london-1963,2,The Netherlands,Annie Palmen,Een Speeldoos,NA,13
1963,London,https://eurovision.tv/event/london-1963,3,Germany,Heidi Brühl,Marcel,5,9
1963,London,https://eurovision.tv/event/london-1963,4,Austria,Carmela Corren,Vielleicht Geschieht Ein Wunder,16,7
1963,London,https://eurovision.tv/event/london-1963,5,Norway,Anita Thallaug,Solhverv,NA,13
1963,London,https://eurovision.tv/event/london-1963,6,Italy,Emilio Pericoli,Uno Per Tutte,37,3
1963,London,https://eurovision.tv/event/london-1963,7,Finland,Laila Halme,Muistojeni Laulu,NA,13
1963,London,https://eurovision.tv/event/london-1963,8,Denmark,Grethe and Jørgen Ingmann,Dansevise,42,1
1963,London,https://eurovision.tv/event/london-1963,9,Yugoslavia,Vice Vukov,Brodovi,3,11
1963,London,https://eurovision.tv/event/london-1963,10,Switzerland,Esther Ofarim,T'en Va Pas,40,2
1963,London,https://eurovision.tv/event/london-1963,11,France,Alain Barrière,Elle était Si Jolie,25,5
1963,London,https://eurovision.tv/event/london-1963,12,Spain,José Guardiola,Algo Prodigioso,2,12
1963,London,https://eurovision.tv/event/london-1963,13,Sweden,Monica Zetterlund,En Gång I Stockholm,NA,13
1963,London,https://eurovision.tv/event/london-1963,14,Belgium,Jacques Raymond,Waarom,4,10
1963,London,https://eurovision.tv/event/london-1963,15,Monaco,Françoise Hardy,L'amour S'en Va,25,5
1963,London,https://eurovision.tv/event/london-1963,16,Luxembourg,Nana Mouskouri,A Force De Prier,13,8
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,1,Finland,Marion Rung,Tipi-tii,4,7
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,2,Belgium,Fud Leclerc,Ton Nom,NA,13
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,3,Spain,Victor Balaguer,Llámame,NA,13
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,4,Austria,Eleonore Schwarz,Nur In Der Wiener Luft,NA,13
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,5,Denmark,Ellen Winther,Vuggevise,2,10
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,6,Sweden,Inger Berggren,Sol Och Vår,4,7
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,7,Germany,Conny Froboess,Zwei Kleine Italiener,9,6
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,8,The Netherlands,De Spelbrekers,Katinka,NA,13
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,9,France,Isabelle Aubret,Un Premier Amour,26,1
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,10,Norway,Inger Jacobsen,"Kom Sol, Kom Regn",2,10
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,11,Switzerland,Jean Philippe,Le Retour,2,10
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,12,Yugoslavia,Lola Novakovic,Ne Pali Svetlo U Sumrak,10,4
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,13,United Kingdom,Ronnie Carroll,Ring-a-ding Girl,10,4
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,14,Luxembourg,Camillo Felgen,Petit Bonhomme,11,3
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,15,Italy,Claudio Villa,"Addio, Addio",3,9
1962,Luxembourg,https://eurovision.tv/event/luxembourg-1962,16,Monaco,François Deguelt,Dis Rien,13,2
1961,Cannes,https://eurovision.tv/event/cannes-1961,1,Spain,Conchita Bautista,Estando Contigo,8,9
1961,Cannes,https://eurovision.tv/event/cannes-1961,2,Monaco,Colette Deréal,"Allons, Allons Les Enfants",6,10
1961,Cannes,https://eurovision.tv/event/cannes-1961,3,Austria,Jimmy Makulis,Sehnsucht,1,15
1961,Cannes,https://eurovision.tv/event/cannes-1961,4,Finland,Laila Kinnunen,Valoa Ikkunassa,6,10
1961,Cannes,https://eurovision.tv/event/cannes-1961,5,Yugoslavia,Ljiljana Petrovic,Neke Davne Zvezde,9,8
1961,Cannes,https://eurovision.tv/event/cannes-1961,6,The Netherlands,Greetje Kauffeld,Wat Een Dag,6,10
1961,Cannes,https://eurovision.tv/event/cannes-1961,7,Sweden,Lill-Babs,"April, April",2,14
1961,Cannes,https://eurovision.tv/event/cannes-1961,8,Germany,Lale Andersen,Einmal Sehen Wir Uns Wieder,3,13
1961,Cannes,https://eurovision.tv/event/cannes-1961,9,France,Jean-Paul Mauric,Printemps (avril Carillonne),13,4
1961,Cannes,https://eurovision.tv/event/cannes-1961,10,Switzerland,Franca di Rienzo,Nous Aurons Demain,16,3
1961,Cannes,https://eurovision.tv/event/cannes-1961,11,Belgium,Bob Benny,"September, Gouden Roos",1,15
1961,Cannes,https://eurovision.tv/event/cannes-1961,12,Norway,Nora Brockstedt,Sommer I Palma,10,7
1961,Cannes,https://eurovision.tv/event/cannes-1961,13,Denmark,Dario Campeotto,Angelique,12,5
1961,Cannes,https://eurovision.tv/event/cannes-1961,14,Luxembourg,Jean-Claude Pascal,Nous Les Amoureux,31,1
1961,Cannes,https://eurovision.tv/event/cannes-1961,15,United Kingdom,The Allisons,Are You Sure?,24,2
1961,Cannes,https://eurovision.tv/event/cannes-1961,16,Italy,Betty Curtis,Al Di Là,12,5
1960,London,https://eurovision.tv/event/london-1960,1,United Kingdom,Bryan Johnson,"Looking High, High, High",25,2
1960,London,https://eurovision.tv/event/london-1960,2,Sweden,Siw Malmkvist,Alla Andra Får Varann,4,10
1960,London,https://eurovision.tv/event/london-1960,3,Luxembourg,Camillo Felgen,So Laang We's Du Do Bast,1,13
1960,London,https://eurovision.tv/event/london-1960,4,Denmark,Katy Bødtger,Det Var En Yndig Tid,4,10
1960,London,https://eurovision.tv/event/london-1960,5,Belgium,Fud Leclerc,Mon Amour Pour Toi,9,6
1960,London,https://eurovision.tv/event/london-1960,6,Norway,Nora Brockstedt,Voi-voi,11,4
1960,London,https://eurovision.tv/event/london-1960,7,Austria,Harry Winter,Du Hast Mich So Fasziniert,6,7
1960,London,https://eurovision.tv/event/london-1960,8,Monaco,François Deguelt,Ce Soir-là,15,3
1960,London,https://eurovision.tv/event/london-1960,9,Switzerland,Anita Traversi,Cielo E Terra,5,8
1960,London,https://eurovision.tv/event/london-1960,10,The Netherlands,Rudi Carrell,Wat Een Geluk,2,12
1960,London,https://eurovision.tv/event/london-1960,11,Germany,Wyn Hoop,"Bonne Nuit, Ma Chérie!",11,4
1960,London,https://eurovision.tv/event/london-1960,12,Italy,Renato Rascel,Romantica,5,8
1960,London,https://eurovision.tv/event/london-1960,13,France,Jacqueline Boyer,Tom Pillibi,32,1
1959,Cannes,https://eurovision.tv/event/cannes-1959,1,France,Jean Philippe,"Oui, Oui, Oui, Oui",15,3
1959,Cannes,https://eurovision.tv/event/cannes-1959,2,Denmark,Birthe Wilke,Uh-jeg Ville Ønske Jeg Var Dig,12,5
1959,Cannes,https://eurovision.tv/event/cannes-1959,3,Italy,Domenico Modugno,Piove,9,6
1959,Cannes,https://eurovision.tv/event/cannes-1959,4,Monaco,Jacques Pills,Mon Ami Pierrot,1,11
1959,Cannes,https://eurovision.tv/event/cannes-1959,5,The Netherlands,Teddy Scholten,Een Beetje,21,1
1959,Cannes,https://eurovision.tv/event/cannes-1959,6,Germany,Alice and Ellen Kessler,Heut' Woll'n Wir Tanzen Geh'n,5,8
1959,Cannes,https://eurovision.tv/event/cannes-1959,7,Sweden,Brita Borg,Augustin,4,9
1959,Cannes,https://eurovision.tv/event/cannes-1959,8,Switzerland,Christa Williams,Irgendwoher,14,4
1959,Cannes,https://eurovision.tv/event/cannes-1959,9,Austria,Ferry Graf,Der K. Und K. Kalypso Aus Wien,4,9
1959,Cannes,https://eurovision.tv/event/cannes-1959,10,United Kingdom,Pearl Carr and Teddy Johnson,Sing Little Birdie,16,2
1959,Cannes,https://eurovision.tv/event/cannes-1959,11,Belgium,Bob Benny,Hou Toch Van Mij,9,6
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,1,Italy,Domenico Modugno,Nel Blu Dipinto Di Blu,13,3
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,2,The Netherlands,Corry Brokken,Heel De Wereld,1,9
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,3,France,André Claveau,Dors Mon Amour,27,1
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,4,Luxembourg,Solange Berry,Un Grand Amour,1,9
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,5,Sweden,Alice Babs,Lilla Stjärna,10,4
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,6,Denmark,Raquel Rastenni,Jeg Rev Et Blad Ud Af Min Dagbog,3,8
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,7,Belgium,Fud Leclerc,Ma Petite Chatte,8,5
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,8,Germany,Margot Hielscher,Für Zwei Groschen Musik,5,7
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,9,Austria,Liane Augustin,Die Ganze Welt Braucht Liebe,8,5
1958,Hilversum,https://eurovision.tv/event/hilversum-1958,10,Switzerland,Lys Assia,Giorgio,24,2
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,1,Belgium,Bobbejaan Schoepen,Straatdeuntje,5,8
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,2,Luxembourg,Danièle Dupré,Tant De Peine,8,4
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,3,United Kingdom,Patricia Bredin,All,6,7
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,4,Italy,Nunzio Gallo,Corde Della Mia Chitarra,7,6
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,5,Austria,Bob Martin,"Wohin, Kleines Pony",3,10
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,6,The Netherlands,Corry Brokken,Net Als Toen,31,1
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,7,Germany,Margot Hielscher,"Telefon, Telefon",8,4
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,8,France,Paule Desjardins,La Belle Amour,17,2
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,9,Denmark,Birthe Wilke and Gustav Winckler,Skibet Skal Sejle I Nat,10,3
1957,Frankfurt,https://eurovision.tv/event/frankfurt-1957,10,Switzerland,Lys Assia,L'enfant Que J'étais,5,8
1956,Lugano,https://eurovision.tv/event/lugano-1956,1,The Netherlands,Jetty Paerl,De Vogels Van Holland,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,2,Switzerland,Lys Assia,Das Alte Karussell,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,3,Belgium,Fud Leclerc,Messieurs Les Noyés De La Seine,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,4,Germany,Walter Andreas Schwarz,Im Wartesaal Zum Großen Glück,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,5,France,Mathé Altéry,Le Temps Perdu,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,6,Luxembourg,Michèle Arnaud,Ne Crois Pas,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,7,Italy,Franca Raimondi,Aprite Le Finestre,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,8,The Netherlands,Corry Brokken,Voorgoed Voorbij,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,9,Switzerland,Lys Assia,Refrain,NA,1
1956,Lugano,https://eurovision.tv/event/lugano-1956,10,Belgium,Mony Marc,Le Plus Beau Jour De Ma Vie,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,11,Germany,Freddy Quinn,So Geht Das Jede Nacht,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,12,France,Dany Dauberson,Il Est Là,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,13,Luxembourg,Michèle Arnaud,Les Amants De Minuit,NA,2
1956,Lugano,https://eurovision.tv/event/lugano-1956,14,Italy,Tonina Torielli,Amami Se Vuoi,NA,2
